county,time,precip_mm,snowfall_cm,wind_gusts_kmh,visibility_m,weather_code,freezing
Morgan,2026-08-05T09:00,0.0,0.0,2.5,14000,0,0
Morgan,2026-08-05T10:00,0.0,0.0,1.8,25200,0,0
Morgan,2026-08-05T11:00,0.0,0.0,5.0,34200,0,0
Morgan,2026-08-05T12:00,0.0,0.0,5.0,38800,0,0
Morgan,2026-08-05T13:00,0.0,0.0,6.1,43300,0,0
Morgan,2026-08-05T14:00,0.0,0.0,10.4,46200,0,0
Morgan,2026-08-05T15:00,0.0,0.0,9.4,47900,0,0
Morgan,2026-08-05T16:00,0.0,0.0,10.4,47900,0,0
Morgan,2026-08-05T17:00,0.0,0.0,9.7,48000,0,0
Morgan,2026-08-05T18:00,0.0,0.0,8.6,47100,3,0
Morgan,2026-08-05T19:00,0.0,0.0,9.0,45800,0,0
Morgan,2026-08-05T20:00,0.0,0.0,10.1,43400,3,0
Morgan,2026-08-05T21:00,0.0,0.0,10.8,35100,3,0
Morgan,2026-08-05T22:00,0.0,0.0,8.6,30300,3,0
Morgan,2026-08-05T23:00,0.0,0.0,10.4,25200,3,0
Morgan,2026-08-06T00:00,0.0,0.0,14.0,23100,3,0
Morgan,2026-08-06T01:00,0.0,0.0,11.5,24900,3,0
Morgan,2026-08-06T02:00,0.0,0.0,11.2,24000,3,0
Morgan,2026-08-06T03:00,0.0,0.0,7.6,24600,2,0
Morgan,2026-08-06T04:00,0.0,0.0,12.6,25300,1,0
Morgan,2026-08-06T05:00,0.0,0.0,13.0,23600,3,0
Morgan,2026-08-06T06:00,0.0,0.0,9.4,22300,3,0
Morgan,2026-08-06T07:00,0.0,0.0,10.1,22200,3,0
Morgan,2026-08-06T08:00,0.0,0.0,16.6,20900,3,0
Morgan,2026-08-06T09:00,0.0,0.0,23.4,24900,3,0
Morgan,2026-08-06T10:00,0.0,0.0,33.5,26200,3,0
Morgan,2026-08-06T11:00,0.0,0.0,27.7,24800,2,0
Morgan,2026-08-06T12:00,0.0,0.0,16.2,25200,3,0
Morgan,2026-08-06T13:00,0.0,0.0,25.9,25900,3,0
Morgan,2026-08-06T14:00,0.0,0.0,11.5,27800,3,0
Morgan,2026-08-06T15:00,0.0,0.0,12.2,32600,3,0
Morgan,2026-08-06T16:00,0.0,0.0,12.2,38200,3,0
Morgan,2026-08-06T17:00,0.0,0.0,9.0,40900,3,0
Morgan,2026-08-06T18:00,0.0,0.0,10.1,42300,2,0
Morgan,2026-08-06T19:00,0.0,0.0,12.6,42600,3,0
Morgan,2026-08-06T20:00,0.0,0.0,10.1,40000,3,0
Morgan,2026-08-06T21:00,0.0,0.0,11.9,31700,3,0
Morgan,2026-08-06T22:00,0.0,0.0,11.5,26000,1,0
Morgan,2026-08-06T23:00,0.0,0.0,10.8,24100,2,0
Benton,2026-08-05T00:00,0.0,0.0,14.0,19700,0,0
Benton,2026-08-05T01:00,0.0,0.0,9.7,16700,0,0
Benton,2026-08-05T02:00,0.0,0.0,13.0,14400,0,0
Benton,2026-08-05T03:00,0.0,0.0,14.0,13300,0,0
Benton,2026-08-05T04:00,0.0,0.0,14.8,13900,0,0
Benton,2026-08-05T05:00,0.0,0.0,15.5,14700,2,0
Benton,2026-08-05T06:00,0.0,0.0,15.1,13900,0,0
Benton,2026-08-05T07:00,0.0,0.0,13.3,12900,0,0
Benton,2026-08-05T08:00,0.0,0.0,16.9,12700,0,0
Benton,2026-08-05T09:00,0.0,0.0,16.9,15100,0,0
Benton,2026-08-05T10:00,0.0,0.0,19.4,20000,0,0
Benton,2026-08-05T11:00,0.0,0.0,15.8,24400,0,0
Benton,2026-08-05T12:00,0.0,0.0,11.2,27800,0,0
Benton,2026-08-05T13:00,0.0,0.0,14.0,31900,0,0
Benton,2026-08-05T14:00,0.0,0.0,16.9,33200,1,0
Benton,2026-08-05T15:00,0.0,0.0,15.1,34900,0,0
Benton,2026-08-05T16:00,0.0,0.0,14.8,37000,0,0
Benton,2026-08-05T17:00,0.0,0.0,15.1,37700,3,0
Benton,2026-08-05T18:00,0.0,0.0,17.6,33700,3,0
Benton,2026-08-05T19:00,0.0,0.0,23.4,29900,3,0
Benton,2026-08-05T20:00,0.4,0.0,27.7,18500,51,0
Benton,2026-08-05T21:00,0.0,0.0,22.3,18500,3,0
Benton,2026-08-05T22:00,0.0,0.0,12.6,17900,2,0
Benton,2026-08-05T23:00,0.0,0.0,7.2,17500,3,0
Benton,2026-08-06T00:00,0.0,0.0,22.0,16100,3,0
Benton,2026-08-06T01:00,0.0,0.0,14.4,15200,3,0
Benton,2026-08-06T02:00,0.0,0.0,16.9,14800,3,0
Benton,2026-08-06T03:00,0.0,0.0,11.5,14100,3,0
Benton,2026-08-06T04:00,0.0,0.0,17.3,13600,3,0
Benton,2026-08-06T05:00,0.0,0.0,14.4,14100,3,0
Benton,2026-08-06T06:00,0.0,0.0,15.1,15500,3,0
Benton,2026-08-06T07:00,0.0,0.0,23.0,15400,3,0
Benton,2026-08-06T08:00,0.0,0.0,38.2,15800,3,0
Benton,2026-08-06T09:00,0.0,0.0,39.6,15000,3,0
Benton,2026-08-06T10:00,0.0,0.0,39.6,16000,3,0
Benton,2026-08-06T11:00,0.0,0.0,36.4,19500,3,0
Benton,2026-08-06T12:00,0.0,0.0,29.2,23400,3,0
Benton,2026-08-06T13:00,0.0,0.0,26.3,27000,2,0
Benton,2026-08-06T14:00,0.0,0.0,25.2,28400,3,0
Benton,2026-08-06T15:00,0.0,0.0,22.3,29500,3,0
Benton,2026-08-06T16:00,0.0,0.0,24.5,30600,3,0
Benton,2026-08-06T17:00,0.0,0.0,19.8,33300,0,0
Benton,2026-08-06T18:00,0.0,0.0,16.9,34300,3,0
Benton,2026-08-06T19:00,0.0,0.0,11.5,33200,1,0
Benton,2026-08-06T20:00,0.0,0.0,12.6,27500,3,0
Benton,2026-08-06T21:00,0.0,0.0,11.5,22700,3,0
Benton,2026-08-06T22:00,0.0,0.0,13.3,21600,3,0
Benton,2026-08-06T23:00,0.0,0.0,14.0,19900,3,0
Brown,2026-08-05T00:00,0.0,0.0,7.2,25700,0,0
Brown,2026-08-05T01:00,0.0,0.0,6.5,27600,0,0
Brown,2026-08-05T02:00,0.0,0.0,3.6,23500,0,0
Brown,2026-08-05T03:00,0.0,0.0,6.8,27400,0,0
Brown,2026-08-05T04:00,0.0,0.0,2.5,31500,0,0
Brown,2026-08-05T05:00,0.0,0.0,8.6,22400,0,0
Brown,2026-08-05T06:00,0.0,0.0,4.3,17400,0,0
Brown,2026-08-05T07:00,0.0,0.0,2.5,16500,0,0
Brown,2026-08-05T08:00,0.0,0.0,2.5,14000,0,0
Brown,2026-08-05T09:00,0.0,0.0,5.0,17300,0,0
Brown,2026-08-05T10:00,0.0,0.0,1.1,29500,0,0
Brown,2026-08-05T11:00,0.0,0.0,7.6,39000,0,0
Brown,2026-08-05T12:00,0.0,0.0,8.6,44700,0,0
Brown,2026-08-05T13:00,0.0,0.0,15.1,48800,0,0
Brown,2026-08-05T14:00,0.0,0.0,13.0,54200,0,0
Brown,2026-08-05T15:00,0.0,0.0,13.7,57800,0,0
Brown,2026-08-05T16:00,0.0,0.0,13.7,59500,0,0
Brown,2026-08-05T17:00,0.0,0.0,14.8,61700,0,0
Brown,2026-08-05T18:00,0.0,0.0,13.0,61700,0,0
Brown,2026-08-05T19:00,0.0,0.0,12.6,62200,0,0
Brown,2026-08-05T20:00,0.0,0.0,13.3,60000,2,0
Brown,2026-08-05T21:00,0.0,0.0,12.2,51800,3,0
Brown,2026-08-05T22:00,0.0,0.0,11.5,44100,3,0
Brown,2026-08-05T23:00,0.0,0.0,11.9,39100,3,0
Brown,2026-08-06T00:00,0.0,0.0,11.2,36200,3,0
Brown,2026-08-06T01:00,0.0,0.0,13.7,34700,3,0
Brown,2026-08-06T02:00,0.0,0.0,6.1,33300,3,0
Brown,2026-08-06T03:00,0.0,0.0,4.7,31100,2,0
Brown,2026-08-06T04:00,0.0,0.0,7.2,28100,3,0
Brown,2026-08-06T05:00,0.0,0.0,9.0,25600,3,0
Brown,2026-08-06T06:00,0.0,0.0,8.6,22600,0,0
Brown,2026-08-06T07:00,0.0,0.0,7.2,21900,3,0
Brown,2026-08-06T08:00,0.0,0.0,11.5,21700,2,0
Brown,2026-08-06T09:00,0.0,0.0,23.4,26900,3,0
Brown,2026-08-06T10:00,0.0,0.0,25.2,32400,3,0
Brown,2026-08-06T11:00,0.0,0.0,16.9,31700,3,0
Brown,2026-08-06T12:00,0.0,0.0,16.2,36700,3,0
Brown,2026-08-06T13:00,0.0,0.0,19.8,37900,3,0
Brown,2026-08-06T14:00,0.0,0.0,14.8,42700,3,0
Brown,2026-08-06T15:00,0.0,0.0,6.5,44000,3,0
Brown,2026-08-06T16:00,0.0,0.0,13.7,51400,3,0
Brown,2026-08-06T17:00,0.0,0.0,17.3,52200,3,0
Brown,2026-08-06T18:00,0.0,0.0,18.0,50800,3,0
Brown,2026-08-06T19:00,0.0,0.0,9.4,48000,3,0
Brown,2026-08-06T20:00,0.0,0.0,6.5,43400,3,0
Brown,2026-08-06T21:00,0.0,0.0,14.8,34500,3,0
Brown,2026-08-06T22:00,0.0,0.0,10.1,31100,3,0
Brown,2026-08-06T23:00,0.0,0.0,6.8,29300,3,0
Carroll,2026-08-05T00:00,0.0,0.0,7.9,16900,0,0
Carroll,2026-08-05T01:00,0.0,0.0,5.4,16000,0,0
Carroll,2026-08-05T02:00,0.0,0.0,9.4,14200,0,0
Carroll,2026-08-05T03:00,0.0,0.0,14.4,15200,0,0
Carroll,2026-08-05T04:00,0.0,0.0,11.5,14000,0,0
Carroll,2026-08-05T05:00,0.0,0.0,8.3,14100,0,0
Carroll,2026-08-05T06:00,0.0,0.0,6.1,13100,0,0
Carroll,2026-08-05T07:00,0.0,0.0,5.0,13800,0,0
Carroll,2026-08-05T08:00,0.0,0.0,7.2,12200,0,0
Carroll,2026-08-05T09:00,0.0,0.0,10.4,14500,0,0
Carroll,2026-08-05T10:00,0.0,0.0,15.5,21000,0,0
Carroll,2026-08-05T11:00,0.0,0.0,16.2,26500,0,0
Carroll,2026-08-05T12:00,0.0,0.0,12.2,30100,0,0
Carroll,2026-08-05T13:00,0.0,0.0,10.1,37200,0,0
Carroll,2026-08-05T14:00,0.0,0.0,10.1,37500,0,0
Carroll,2026-08-05T15:00,0.0,0.0,11.5,36200,1,0
Carroll,2026-08-05T16:00,0.0,0.0,9.4,36600,2,0
Carroll,2026-08-05T17:00,0.0,0.0,10.8,37000,1,0
Carroll,2026-08-05T18:00,0.0,0.0,13.7,37600,2,0
Carroll,2026-08-05T19:00,0.0,0.0,15.1,36900,3,0
Carroll,2026-08-05T20:00,0.0,0.0,16.6,31000,1,0
Carroll,2026-08-05T21:00,0.0,0.0,18.0,27400,3,0
Carroll,2026-08-05T22:00,0.0,0.0,16.9,22300,2,0
Carroll,2026-08-05T23:00,0.0,0.0,8.3,21700,3,0
Carroll,2026-08-06T00:00,0.0,0.0,18.7,20200,3,0
Carroll,2026-08-06T01:00,0.0,0.0,18.0,18400,2,0
Carroll,2026-08-06T02:00,0.0,0.0,7.6,17900,3,0
Carroll,2026-08-06T03:00,0.0,0.0,3.2,17100,3,0
Carroll,2026-08-06T04:00,0.0,0.0,16.9,15200,3,0
Carroll,2026-08-06T05:00,0.0,0.0,14.0,17800,3,0
Carroll,2026-08-06T06:00,0.0,0.0,13.0,20400,3,0
Carroll,2026-08-06T07:00,0.0,0.0,19.1,20500,3,0
Carroll,2026-08-06T08:00,0.0,0.0,31.3,18500,3,0
Carroll,2026-08-06T09:00,0.0,0.0,45.0,19400,3,0
Carroll,2026-08-06T10:00,0.0,0.0,38.2,17900,3,0
Carroll,2026-08-06T11:00,0.0,0.0,32.0,17900,3,0
Carroll,2026-08-06T12:00,0.0,0.0,28.8,21800,3,0
Carroll,2026-08-06T13:00,0.0,0.0,23.4,24200,3,0
Carroll,2026-08-06T14:00,0.0,0.0,15.5,26200,3,0
Carroll,2026-08-06T15:00,0.0,0.0,11.2,26800,3,0
Carroll,2026-08-06T16:00,0.0,0.0,19.8,28000,1,0
Carroll,2026-08-06T17:00,0.0,0.0,22.0,31500,1,0
Carroll,2026-08-06T18:00,0.0,0.0,17.6,32400,3,0
Carroll,2026-08-06T19:00,0.0,0.0,15.1,31400,3,0
Carroll,2026-08-06T20:00,0.0,0.0,13.0,27700,3,0
Carroll,2026-08-06T21:00,0.0,0.0,7.9,24700,3,0
Carroll,2026-08-06T22:00,0.0,0.0,12.6,21800,3,0
Carroll,2026-08-06T23:00,0.0,0.0,16.6,20300,3,0
Clark,2026-08-05T00:00,0.0,0.0,4.3,14600,0,0
Clark,2026-08-05T01:00,0.0,0.0,15.5,22100,0,0
Clark,2026-08-05T02:00,0.0,0.0,14.0,15800,0,0
Clark,2026-08-05T03:00,0.0,0.0,8.3,16100,3,0
Clark,2026-08-05T04:00,0.0,0.0,12.2,15900,1,0
Clark,2026-08-05T05:00,0.0,0.0,11.5,16300,0,0
Clark,2026-08-05T06:00,0.0,0.0,13.3,15400,0,0
Clark,2026-08-05T07:00,0.0,0.0,6.5,15500,0,0
Clark,2026-08-05T08:00,0.0,0.0,6.5,15500,0,0
Clark,2026-08-05T09:00,0.0,0.0,14.0,19600,0,0
Clark,2026-08-05T10:00,0.0,0.0,11.5,29700,0,0
Clark,2026-08-05T11:00,0.0,0.0,6.5,35700,0,0
Clark,2026-08-05T12:00,0.0,0.0,4.3,39600,0,0
Clark,2026-08-05T13:00,0.0,0.0,8.6,42300,0,0
Clark,2026-08-05T14:00,0.0,0.0,11.5,45200,0,0
Clark,2026-08-05T15:00,0.0,0.0,11.9,47400,0,0
Clark,2026-08-05T16:00,0.0,0.0,13.7,45800,0,0
Clark,2026-08-05T17:00,0.0,0.0,14.8,43400,0,0
Clark,2026-08-05T18:00,0.0,0.0,14.8,42400,0,0
Clark,2026-08-05T19:00,0.0,0.0,13.3,41000,0,0
Clark,2026-08-05T20:00,0.0,0.0,16.6,38600,0,0
Clark,2026-08-05T21:00,0.0,0.0,16.9,36700,0,0
Clark,2026-08-05T22:00,0.0,0.0,16.2,34000,0,0
Clark,2026-08-05T23:00,0.0,0.0,8.6,32600,3,0
Clark,2026-08-06T00:00,0.0,0.0,5.0,30800,3,0
Clark,2026-08-06T01:00,0.0,0.0,4.7,28200,3,0
Clark,2026-08-06T02:00,0.0,0.0,8.3,24200,3,0
Clark,2026-08-06T03:00,0.0,0.0,10.4,21900,3,0
Clark,2026-08-06T04:00,0.0,0.0,4.7,23000,3,0
Clark,2026-08-06T05:00,0.0,0.0,4.0,23200,3,0
Clark,2026-08-06T06:00,0.0,0.0,6.5,23700,3,0
Clark,2026-08-06T07:00,0.0,0.0,10.1,22400,0,0
Clark,2026-08-06T08:00,0.0,0.0,6.1,23700,2,0
Clark,2026-08-06T09:00,0.0,0.0,5.8,28000,2,0
Clark,2026-08-06T10:00,0.0,0.0,4.7,31800,2,0
Clark,2026-08-06T11:00,0.0,0.0,16.6,37900,2,0
Clark,2026-08-06T12:00,0.0,0.0,9.4,39700,0,0
Clark,2026-08-06T13:00,0.0,0.0,18.0,42300,3,0
Clark,2026-08-06T14:00,0.0,0.0,19.1,42700,3,0
Clark,2026-08-06T15:00,0.0,0.0,20.2,45200,3,0
Clark,2026-08-06T16:00,0.0,0.0,22.7,46400,3,0
Clark,2026-08-06T17:00,0.0,0.0,17.3,43800,3,0
Clark,2026-08-06T18:00,0.0,0.0,22.7,43200,3,0
Clark,2026-08-06T19:00,0.0,0.0,19.1,37400,3,0
Clark,2026-08-06T20:00,0.0,0.0,13.3,36100,3,0
Clark,2026-08-06T21:00,0.0,0.0,13.0,31800,3,0
Clark,2026-08-06T22:00,0.0,0.0,13.7,26100,3,0
Clark,2026-08-06T23:00,0.0,0.0,10.8,22600,3,0
Crawford,2026-08-05T00:00,0.0,0.0,7.9,13300,0,0
Crawford,2026-08-05T01:00,0.0,0.0,11.9,13600,0,0
Crawford,2026-08-05T02:00,0.0,0.0,15.8,14000,0,0
Crawford,2026-08-05T03:00,0.0,0.0,12.2,15200,0,0
Crawford,2026-08-05T04:00,0.0,0.0,10.1,14500,0,0
Crawford,2026-08-05T05:00,0.0,0.0,14.8,15600,0,0
Crawford,2026-08-05T06:00,0.0,0.0,10.4,14600,0,0
Crawford,2026-08-05T07:00,0.0,0.0,6.1,2700,0,0
Crawford,2026-08-05T08:00,0.0,0.0,5.4,12900,0,0
Crawford,2026-08-05T09:00,0.0,0.0,8.6,12200,0,0
Crawford,2026-08-05T10:00,0.0,0.0,6.1,20400,0,0
Crawford,2026-08-05T11:00,0.0,0.0,7.2,24300,0,0
Crawford,2026-08-05T12:00,0.0,0.0,5.0,29000,0,0
Crawford,2026-08-05T13:00,0.0,0.0,9.4,30700,0,0
Crawford,2026-08-05T14:00,0.0,0.0,8.6,32300,0,0
Crawford,2026-08-05T15:00,0.0,0.0,12.6,33400,0,0
Crawford,2026-08-05T16:00,0.0,0.0,14.0,34700,0,0
Crawford,2026-08-05T17:00,0.0,0.0,15.1,39900,0,0
Crawford,2026-08-05T18:00,0.0,0.0,12.6,42500,0,0
Crawford,2026-08-05T19:00,0.0,0.0,11.9,35500,0,0
Crawford,2026-08-05T20:00,0.0,0.0,9.7,27300,0,0
Crawford,2026-08-05T21:00,0.0,0.0,7.6,26800,2,0
Crawford,2026-08-05T22:00,0.0,0.0,9.0,23600,3,0
Crawford,2026-08-05T23:00,0.0,0.0,1.8,22900,3,0
Crawford,2026-08-06T00:00,0.0,0.0,6.5,22100,3,0
Crawford,2026-08-06T01:00,0.0,0.0,7.6,23100,2,0
Crawford,2026-08-06T02:00,0.0,0.0,9.7,24500,1,0
Crawford,2026-08-06T03:00,0.0,0.0,6.5,24800,0,0
Crawford,2026-08-06T04:00,0.0,0.0,3.6,26500,2,0
Crawford,2026-08-06T05:00,0.0,0.0,2.5,26900,3,0
Crawford,2026-08-06T06:00,0.0,0.0,7.2,26700,3,0
Crawford,2026-08-06T07:00,0.0,0.0,7.2,25400,3,0
Crawford,2026-08-06T08:00,0.0,0.0,5.8,25300,3,0
Crawford,2026-08-06T09:00,0.0,0.0,3.6,22800,3,0
Crawford,2026-08-06T10:00,0.0,0.0,19.8,22200,3,0
Crawford,2026-08-06T11:00,0.0,0.0,17.6,22200,2,0
Crawford,2026-08-06T12:00,0.0,0.0,9.0,25200,3,0
Crawford,2026-08-06T13:00,0.0,0.0,14.4,28400,3,0
Crawford,2026-08-06T14:00,0.0,0.0,11.9,31300,3,0
Crawford,2026-08-06T15:00,0.0,0.0,13.7,31600,3,0
Crawford,2026-08-06T16:00,0.0,0.0,13.3,32000,3,0
Crawford,2026-08-06T17:00,0.0,0.0,16.6,31400,3,0
Crawford,2026-08-06T18:00,0.0,0.0,20.5,34200,3,0
Crawford,2026-08-06T19:00,0.0,0.0,16.9,32700,3,0
Crawford,2026-08-06T20:00,0.0,0.0,13.7,29400,3,0
Crawford,2026-08-06T21:00,0.0,0.0,5.4,30200,3,0
Crawford,2026-08-06T22:00,0.0,0.0,6.8,25100,3,0
Crawford,2026-08-06T23:00,0.0,0.0,9.4,17900,2,0
Decatur,2026-08-05T00:00,0.0,0.0,16.6,21100,0,0
Decatur,2026-08-05T01:00,0.0,0.0,14.4,27800,0,0
Decatur,2026-08-05T02:00,0.0,0.0,14.4,20400,0,0
Decatur,2026-08-05T03:00,0.0,0.0,18.7,14800,0,0
Decatur,2026-08-05T04:00,0.0,0.0,11.5,15200,0,0
Decatur,2026-08-05T05:00,0.0,0.0,9.0,15000,0,0
Decatur,2026-08-05T06:00,0.0,0.0,10.1,13900,0,0
Decatur,2026-08-05T07:00,0.0,0.0,9.4,14700,0,0
Decatur,2026-08-05T08:00,0.0,0.0,14.0,14800,0,0
Decatur,2026-08-05T09:00,0.0,0.0,7.9,17200,0,0
Decatur,2026-08-05T10:00,0.0,0.0,7.9,26400,0,0
Decatur,2026-08-05T11:00,0.0,0.0,6.1,31000,0,0
Decatur,2026-08-05T12:00,0.0,0.0,9.0,33300,0,0
Decatur,2026-08-05T13:00,0.0,0.0,13.7,35700,0,0
Decatur,2026-08-05T14:00,0.0,0.0,14.8,40000,0,0
Decatur,2026-08-05T15:00,0.0,0.0,14.8,42700,0,0
Decatur,2026-08-05T16:00,0.0,0.0,16.6,46300,0,0
Decatur,2026-08-05T17:00,0.0,0.0,16.9,46600,0,0
Decatur,2026-08-05T18:00,0.0,0.0,16.6,45400,0,0
Decatur,2026-08-05T19:00,0.0,0.0,14.8,44100,0,0
Decatur,2026-08-05T20:00,0.0,0.0,14.4,37500,0,0
Decatur,2026-08-05T21:00,0.0,0.0,13.0,30300,3,0
Decatur,2026-08-05T22:00,0.0,0.0,10.1,27300,3,0
Decatur,2026-08-05T23:00,0.0,0.0,5.0,26000,3,0
Decatur,2026-08-06T00:00,0.0,0.0,10.1,22400,2,0
Decatur,2026-08-06T01:00,0.0,0.0,11.2,24200,3,0
Decatur,2026-08-06T02:00,0.0,0.0,13.3,24900,3,0
Decatur,2026-08-06T03:00,0.0,0.0,9.0,23800,0,0
Decatur,2026-08-06T04:00,0.0,0.0,10.8,23100,3,0
Decatur,2026-08-06T05:00,0.0,0.0,13.0,22700,3,0
Decatur,2026-08-06T06:00,0.0,0.0,11.9,21200,3,0
Decatur,2026-08-06T07:00,0.0,0.0,13.0,20900,1,0
Decatur,2026-08-06T08:00,0.0,0.0,14.4,20500,2,0
Decatur,2026-08-06T09:00,0.0,0.0,18.7,23700,3,0
Decatur,2026-08-06T10:00,0.0,0.0,27.4,28800,0,0
Decatur,2026-08-06T11:00,0.0,0.0,23.0,30200,3,0
Decatur,2026-08-06T12:00,0.0,0.0,18.0,34000,3,0
Decatur,2026-08-06T13:00,0.0,0.0,18.0,36700,1,0
Decatur,2026-08-06T14:00,0.0,0.0,19.8,38000,3,0
Decatur,2026-08-06T15:00,0.0,0.0,14.0,36900,3,0
Decatur,2026-08-06T16:00,0.0,0.0,16.9,40300,3,0
Decatur,2026-08-06T17:00,0.0,0.0,20.2,41800,3,0
Decatur,2026-08-06T18:00,0.0,0.0,21.2,42000,3,0
Decatur,2026-08-06T19:00,0.0,0.0,13.3,41000,3,0
Decatur,2026-08-06T20:00,0.0,0.0,1.8,34100,3,0
Decatur,2026-08-06T21:00,0.0,0.0,3.2,28900,3,0
Decatur,2026-08-06T22:00,0.0,0.0,4.3,27700,3,0
Decatur,2026-08-06T23:00,0.0,0.0,6.1,26100,3,0
Delaware,2026-08-05T00:00,0.0,0.0,8.6,16400,0,0
Delaware,2026-08-05T01:00,0.0,0.0,7.2,13500,0,0
Delaware,2026-08-05T02:00,0.0,0.0,6.8,12800,0,0
Delaware,2026-08-05T03:00,0.0,0.0,5.8,12200,1,0
Delaware,2026-08-05T04:00,0.0,0.0,8.6,12400,0,0
Delaware,2026-08-05T05:00,0.0,0.0,11.2,12200,0,0
Delaware,2026-08-05T06:00,0.0,0.0,5.4,12200,1,0
Delaware,2026-08-05T07:00,0.0,0.0,1.8,12200,3,0
Delaware,2026-08-05T08:00,0.0,0.0,2.9,12200,3,0
Delaware,2026-08-05T09:00,0.0,0.0,6.8,14800,1,0
Delaware,2026-08-05T10:00,0.0,0.0,8.3,19400,0,0
Delaware,2026-08-05T11:00,0.0,0.0,10.8,23300,0,0
Delaware,2026-08-05T12:00,0.0,0.0,9.0,35400,0,0
Delaware,2026-08-05T13:00,0.0,0.0,6.8,44300,0,0
Delaware,2026-08-05T14:00,0.0,0.0,7.2,47300,0,0
Delaware,2026-08-05T15:00,0.0,0.0,7.2,47500,0,0
Delaware,2026-08-05T16:00,0.0,0.0,10.1,45100,0,0
Delaware,2026-08-05T17:00,0.0,0.0,10.4,41600,0,0
Delaware,2026-08-05T18:00,0.0,0.0,10.1,42000,0,0
Delaware,2026-08-05T19:00,0.0,0.0,11.5,40900,0,0
Delaware,2026-08-05T20:00,0.0,0.0,13.3,33100,0,0
Delaware,2026-08-05T21:00,0.0,0.0,10.4,26700,3,0
Delaware,2026-08-05T22:00,0.0,0.0,11.5,24400,3,0
Delaware,2026-08-05T23:00,0.0,0.0,11.5,23500,3,0
Delaware,2026-08-06T00:00,0.0,0.0,14.4,22000,3,0
Delaware,2026-08-06T01:00,0.0,0.0,11.9,20700,3,0
Delaware,2026-08-06T02:00,0.0,0.0,9.4,18900,3,0
Delaware,2026-08-06T03:00,0.0,0.0,11.9,18300,3,0
Delaware,2026-08-06T04:00,0.0,0.0,18.7,20200,0,0
Delaware,2026-08-06T05:00,0.0,0.0,17.6,18600,3,0
Delaware,2026-08-06T06:00,0.0,0.0,14.0,18400,3,0
Delaware,2026-08-06T07:00,0.0,0.0,13.7,18200,1,0
Delaware,2026-08-06T08:00,0.0,0.0,16.2,19800,3,0
Delaware,2026-08-06T09:00,0.0,0.0,21.2,23700,3,0
Delaware,2026-08-06T10:00,0.0,0.0,32.4,26700,1,0
Delaware,2026-08-06T11:00,0.0,0.0,30.6,26800,3,0
Delaware,2026-08-06T12:00,0.0,0.0,26.6,26200,3,0
Delaware,2026-08-06T13:00,0.0,0.0,24.1,25400,3,0
Delaware,2026-08-06T14:00,0.4,0.0,21.6,22500,51,0
Delaware,2026-08-06T15:00,0.0,0.0,11.9,25100,3,0
Delaware,2026-08-06T16:00,0.0,0.0,9.4,26200,3,0
Delaware,2026-08-06T17:00,0.0,0.0,10.1,25900,3,0
Delaware,2026-08-06T18:00,0.0,0.0,23.0,28300,0,0
Delaware,2026-08-06T19:00,0.0,0.0,16.2,29100,0,0
Delaware,2026-08-06T20:00,0.0,0.0,11.2,28700,3,0
Delaware,2026-08-06T21:00,0.0,0.0,2.9,25800,3,0
Delaware,2026-08-06T22:00,0.0,0.0,5.4,24300,3,0
Delaware,2026-08-06T23:00,0.0,0.0,6.8,22400,3,0
Fountain,2026-08-05T00:00,0.0,0.0,4.3,20000,0,0
Fountain,2026-08-05T01:00,0.0,0.0,6.1,17100,0,0
Fountain,2026-08-05T02:00,0.0,0.0,9.4,16300,0,0
Fountain,2026-08-05T03:00,0.0,0.0,10.8,15100,0,0
Fountain,2026-08-05T04:00,0.0,0.0,6.5,14400,0,0
Fountain,2026-08-05T05:00,0.0,0.0,8.6,14900,0,0
Fountain,2026-08-05T06:00,0.0,0.0,11.5,17300,0,0
Fountain,2026-08-05T07:00,0.0,0.0,8.6,13900,1,0
Fountain,2026-08-05T08:00,0.0,0.0,7.9,13000,0,0
Fountain,2026-08-05T09:00,0.0,0.0,6.5,14000,0,0
Fountain,2026-08-05T10:00,0.0,0.0,10.8,19200,0,0
Fountain,2026-08-05T11:00,0.0,0.0,10.8,26000,0,0
Fountain,2026-08-05T12:00,0.0,0.0,8.6,31700,0,0
Fountain,2026-08-05T13:00,0.0,0.0,9.0,34600,0,0
Fountain,2026-08-05T14:00,0.0,0.0,11.2,34900,1,0
Fountain,2026-08-05T15:00,0.0,0.0,10.8,37300,0,0
Fountain,2026-08-05T16:00,0.0,0.0,9.0,39000,2,0
Fountain,2026-08-05T17:00,0.0,0.0,8.3,40300,1,0
Fountain,2026-08-05T18:00,0.0,0.0,11.2,39600,3,0
Fountain,2026-08-05T19:00,0.0,0.0,10.8,38000,3,0
Fountain,2026-08-05T20:00,0.0,0.0,9.0,28900,2,0
Fountain,2026-08-05T21:00,0.0,0.0,17.6,22800,3,0
Fountain,2026-08-05T22:00,0.0,0.0,6.5,20000,3,0
Fountain,2026-08-05T23:00,0.0,0.0,4.3,18300,2,0
Fountain,2026-08-06T00:00,0.0,0.0,9.4,16400,3,0
Fountain,2026-08-06T01:00,0.0,0.0,18.4,16200,3,0
Fountain,2026-08-06T02:00,0.0,0.0,14.4,17300,3,0
